District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Adilabad,Gadiguda,2021-01-28,0.0,18.4,31.4,48.9,85.4,0.0,3.7
Adilabad,Gadiguda,2021-01-29,0.0,19.2,31.5,49.3,82.0,0.0,8.6
Adilabad,Gadiguda,2021-01-30,0.0,15.0,30.5,50.3,87.4,0.0,4.9
Adilabad,Gadiguda,2021-01-31,0.0,12.4,27.5,46.7,76.6,0.0,5.9
Adilabad,Gadiguda,2021-02-01,0.0,13.0,29.9,37.1,69.4,0.0,3.4
Adilabad,Gadiguda,2021-02-02,0.0,11.4,31.5,29.4,67.6,0.0,5.2
Adilabad,Gadiguda,2021-02-03,0.0,11.4,31.5,22.1,59.9,0.0,4.2
Adilabad,Gadiguda,2021-02-04,0.0,11.7,32.0,16.5,55.1,0.0,4.1
Adilabad,Gadiguda,2021-02-05,0.0,13.4,31.7,21.6,68.7,0.0,5.1
Adilabad,Gadiguda,2021-02-06,0.0,16.5,32.2,24.6,60.3,0.0,5.4
Adilabad,Gadiguda,2021-02-07,0.0,13.1,30.4,33.4,72.4,0.0,4.8
Adilabad,Gadiguda,2021-02-08,0.0,10.0,28.2,32.3,66.0,0.0,4.1
Adilabad,Gadiguda,2021-02-09,0.0,10.0,29.3,21.3,61.8,0.0,4.3
Adilabad,Gadiguda,2021-02-10,0.0,10.9,30.9,22.4,63.6,0.0,4.0
Adilabad,Gadiguda,2021-02-11,0.0,13.2,32.0,20.6,62.5,0.0,4.7
Adilabad,Gadiguda,2021-02-12,0.0,15.7,32.7,21.8,66.1,0.1,6.1
Adilabad,Gadiguda,2021-02-13,0.0,15.5,32.1,30.5,67.6,0.0,5.7
Adilabad,Gadiguda,2021-02-14,0.0,19.5,33.0,32.1,63.7,0.0,6.7
Adilabad,Gadiguda,2021-02-15,0.0,20.3,33.0,32.7,60.7,0.0,4.8
Adilabad,Gadiguda,2021-02-16,0.0,21.0,32.9,31.8,60.4,0.0,6.4
Adilabad,Gadiguda,2021-02-17,0.0,17.8,32.4,30.2,69.4,0.0,11.0
Adilabad,Gadiguda,2021-02-18,0.8,17.3,31.5,35.1,83.4,0.0,6.0
Adilabad,Gadiguda,2021-02-19,0.0,16.7,28.1,49.3,86.4,0.0,6.9
Adilabad,Gadiguda,2021-02-20,1.3,13.2,23.3,66.1,92.5,0.0,5.4
Adilabad,Gadiguda,2021-02-21,0.0,16.7,30.7,42.7,83.0,0.0,8.2
Adilabad,Gadiguda,2021-02-22,0.0,16.5,31.6,40.9,71.5,0.0,4.8
Adilabad,Gadiguda,2021-02-23,0.0,15.5,33.2,26.9,61.3,0.0,4.5
Adilabad,Gadiguda,2021-02-24,0.0,16.0,34.2,23.5,64.9,0.0,4.0
Adilabad,Gadiguda,2021-02-25,0.0,17.1,35.6,21.4,59.3,0.0,4.2
Adilabad,Gadiguda,2021-02-26,0.0,20.2,36.8,18.2,51.3,0.0,6.6
Adilabad,Gadiguda,2021-02-27,0.0,18.6,36.7,23.2,46.9,0.0,6.3
Adilabad,Gadiguda,2021-02-28,0.0,18.4,36.2,17.7,45.1,0.0,5.9
Adilabad,Gadiguda,2021-03-01,0.0,24.1,37.3,16.7,41.8,0.0,6.5
Adilabad,Gadiguda,2021-03-02,0.0,18.7,36.8,17.6,51.4,0.0,3.0
Adilabad,Gadiguda,2021-03-03,0.0,15.1,37.0,14.5,48.3,0.1,6.0
Adilabad,Gadiguda,2021-03-04,0.0,14.5,36.1,15.3,43.7,0.0,5.2
Adilabad,Gadiguda,2021-03-05,0.0,20.3,37.7,10.4,41.1,0.0,7.2
Adilabad,Gadiguda,2021-03-06,0.0,18.4,37.3,18.0,48.3,0.0,8.4
Adilabad,Gadiguda,2021-03-07,0.0,17.7,36.2,13.3,42.5,0.0,6.7
Adilabad,Gadiguda,2021-03-08,0.0,19.8,37.4,15.6,49.8,0.0,6.9
Adilabad,Gadiguda,2021-03-09,0.0,22.7,37.2,18.8,60.9,0.0,10.8
Adilabad,Gadiguda,2021-03-10,0.0,23.3,35.9,25.7,63.5,0.0,9.8
Adilabad,Gadiguda,2021-03-11,0.0,23.1,36.6,23.1,65.0,0.0,8.0
Adilabad,Gadiguda,2021-03-12,0.0,19.4,36.3,17.9,64.2,0.1,8.7
Adilabad,Gadiguda,2021-03-13,0.0,21.0,36.2,21.4,71.3,0.5,10.5
Adilabad,Gadiguda,2021-03-14,0.0,17.7,34.4,28.2,58.3,0.0,6.1
Adilabad,Gadiguda,2021-03-15,0.0,18.8,36.6,21.6,45.1,0.0,4.2
Adilabad,Gadiguda,2021-03-16,0.0,21.0,36.4,22.0,61.5,0.0,10.6
Adilabad,Gadiguda,2021-03-17,0.0,22.0,35.8,26.7,59.2,0.0,7.3
Adilabad,Gadiguda,2021-03-18,0.0,24.6,36.4,26.6,66.0,0.0,7.4
Adilabad,Gadiguda,2021-03-19,0.0,23.0,35.4,33.4,70.4,0.0,11.9
Adilabad,Gadiguda,2021-03-20,0.0,20.6,33.4,35.8,74.2,0.0,6.3
Adilabad,Gadiguda,2021-03-21,0.0,19.6,33.7,34.6,75.2,0.0,6.5
Adilabad,Gadiguda,2021-03-22,0.0,22.0,35.4,28.8,59.0,0.0,10.4
Adilabad,Gadiguda,2021-03-23,0.0,23.3,35.2,30.5,61.9,0.0,8.6
Adilabad,Gadiguda,2021-03-24,0.0,19.6,32.3,37.3,64.2,0.0,9.9
Adilabad,Gadiguda,2021-03-25,0.0,23.1,35.2,30.0,57.8,0.0,8.5
Adilabad,Gadiguda,2021-03-26,0.0,21.6,36.8,25.1,51.2,0.0,8.9
Adilabad,Gadiguda,2021-03-27,0.0,20.6,36.6,22.0,34.5,0.3,10.0
Adilabad,Gadiguda,2021-03-28,0.0,22.2,36.2,17.1,32.6,0.0,12.8
Adilabad,Gadiguda,2021-03-29,0.0,23.3,38.0,14.3,43.6,0.0,16.7
Adilabad,Gadiguda,2021-03-30,0.0,24.1,38.2,15.4,48.9,0.0,12.0
Adilabad,Gadiguda,2021-03-31,0.0,26.7,38.1,16.0,63.3,0.0,21.4
Adilabad,Narnoor,2021-01-01,0.0,15.9,28.3,41.9,73.9,0.0,1.9
Adilabad,Narnoor,2021-01-02,0.0,15.7,28.8,44.6,80.2,0.0,2.1
Adilabad,Narnoor,2021-01-03,0.0,14.7,28.8,50.5,91.0,0.0,2.1
Adilabad,Narnoor,2021-01-04,0.0,14.9,28.7,46.7,91.4,0.0,2.3
Adilabad,Narnoor,2021-01-05,0.0,15.8,28.4,50.4,81.9,0.0,2.6
Adilabad,Narnoor,2021-01-06,0.0,18.5,28.3,53.4,76.4,0.0,2.0
Adilabad,Narnoor,2021-01-07,0.0,19.9,27.6,59.9,83.6,0.0,1.6
Adilabad,Narnoor,2021-01-08,0.0,20.6,26.4,66.9,82.3,0.0,2.0
Adilabad,Narnoor,2021-01-09,0.0,16.5,30.2,52.9,81.2,0.0,2.2
Adilabad,Narnoor,2021-01-10,0.0,16.6,31.2,36.9,78.5,0.1,2.8
Adilabad,Narnoor,2021-01-11,0.0,17.6,32.5,25.2,73.9,0.0,2.7
Adilabad,Narnoor,2021-01-12,0.0,18.7,31.3,43.3,76.0,0.0,2.0
Adilabad,Narnoor,2021-01-13,0.0,17.2,31.2,38.7,80.8,0.0,1.7
Adilabad,Narnoor,2021-01-14,0.0,16.4,30.9,36.6,78.9,0.0,1.7
Adilabad,Narnoor,2021-01-15,0.0,16.3,30.9,36.6,68.3,0.0,0.1
Adilabad,Narnoor,2021-01-16,0.0,17.0,30.5,33.8,66.6,0.0,2.0
Adilabad,Narnoor,2021-01-17,0.0,17.7,30.2,38.7,69.6,0.0,1.8
Adilabad,Narnoor,2021-01-18,0.0,16.5,29.4,36.6,73.4,0.0,2.7
Adilabad,Narnoor,2021-01-19,0.0,19.1,30.3,38.7,78.2,0.0,0.2
Adilabad,Narnoor,2021-01-20,0.0,19.9,31.6,43.3,75.0,0.0,0.4
Adilabad,Narnoor,2021-01-21,0.0,19.5,31.2,46.5,73.0,0.0,2.6
Adilabad,Narnoor,2021-01-22,0.0,16.8,29.4,42.4,64.5,0.0,2.7
Adilabad,Narnoor,2021-01-23,0.0,16.8,30.8,33.8,67.5,0.0,1.8
Adilabad,Narnoor,2021-01-24,0.0,17.6,31.4,43.5,84.3,0.1,2.4
Adilabad,Narnoor,2021-01-25,0.0,18.6,31.5,49.9,81.6,0.0,3.2
Adilabad,Narnoor,2021-01-26,0.0,18.1,31.4,46.5,82.5,0.0,2.2
Adilabad,Narnoor,2021-01-27,0.0,17.0,30.6,49.4,83.8,0.0,2.6
Adilabad,Narnoor,2021-01-28,0.0,18.0,29.9,52.4,91.3,0.1,2.8
Adilabad,Narnoor,2021-01-29,0.0,18.9,29.9,53.4,83.8,0.3,2.7
Adilabad,Narnoor,2021-01-30,0.0,15.1,28.9,51.0,79.5,0.0,2.6
Adilabad,Narnoor,2021-01-31,0.0,15.1,26.6,41.4,55.3,0.1,2.5
Adilabad,Narnoor,2021-02-01,0.0,16.7,29.2,37.9,58.1,0.1,2.4
Adilabad,Narnoor,2021-02-02,0.0,14.9,30.2,28.1,68.8,0.0,2.6
Adilabad,Narnoor,2021-02-03,0.0,15.3,30.2,21.1,63.1,0.0,2.9
Adilabad,Narnoor,2021-02-04,0.0,16.3,30.1,17.3,64.8,0.0,3.2
Adilabad,Narnoor,2021-02-05,0.0,16.3,29.1,24.9,65.3,0.0,3.7
Adilabad,Narnoor,2021-02-06,0.0,17.8,30.6,29.4,60.4,0.2,2.8
Adilabad,Narnoor,2021-02-07,0.0,15.3,28.7,36.6,66.2,0.0,2.9
Adilabad,Narnoor,2021-02-08,0.0,12.8,26.6,34.9,55.1,0.0,0.1
Adilabad,Narnoor,2021-02-09,0.0,14.4,27.7,22.2,50.5,0.0,3.1
Adilabad,Narnoor,2021-02-10,0.0,15.8,29.8,24.3,60.0,0.0,2.5
Adilabad,Narnoor,2021-02-11,0.0,17.2,30.9,23.7,57.2,0.0,1.7
Adilabad,Narnoor,2021-02-12,0.0,19.6,31.1,25.2,67.9,0.0,3.2
Adilabad,Narnoor,2021-02-13,0.0,18.3,30.9,36.6,65.8,0.0,2.0
Adilabad,Narnoor,2021-02-14,0.0,20.6,31.9,38.5,67.5,0.1,2.5
Adilabad,Narnoor,2021-02-15,0.0,19.8,31.6,38.5,71.4,0.1,2.1
Adilabad,Narnoor,2021-02-16,0.0,20.4,31.3,36.3,65.4,0.3,2.7
Adilabad,Narnoor,2021-02-17,0.0,18.1,32.2,37.4,73.5,0.3,3.7
Adilabad,Narnoor,2021-02-18,0.7,17.0,30.9,33.2,83.8,0.1,2.8
Adilabad,Narnoor,2021-02-19,0.0,16.6,27.4,42.6,77.2,0.2,3.8
Adilabad,Narnoor,2021-02-20,4.2,16.3,23.9,61.4,88.4,0.0,2.5
Adilabad,Narnoor,2021-02-21,0.0,18.2,30.1,43.0,73.5,0.0,4.0
Adilabad,Narnoor,2021-02-22,0.0,19.5,30.1,43.0,64.1,0.0,2.7
Adilabad,Narnoor,2021-02-23,0.0,19.2,31.9,29.0,52.5,0.1,2.9
Adilabad,Narnoor,2021-02-24,0.0,18.7,32.7,26.5,58.1,0.0,2.5
Adilabad,Narnoor,2021-02-25,0.0,19.2,33.7,23.5,55.8,0.0,2.4
Adilabad,Narnoor,2021-02-26,0.0,24.2,35.7,20.3,45.4,0.0,1.8
Adilabad,Narnoor,2021-02-27,0.0,22.7,35.4,26.1,40.1,0.0,2.9
Adilabad,Narnoor,2021-02-28,0.0,22.2,34.5,22.2,38.0,0.0,3.1
Adilabad,Narnoor,2021-03-01,0.0,24.9,36.2,19.9,44.3,0.0,2.0
Adilabad,Narnoor,2021-03-02,0.0,20.8,35.5,23.1,51.5,0.0,0.1
Adilabad,Narnoor,2021-03-03,0.0,21.0,35.0,17.8,51.3,0.0,3.7
Adilabad,Narnoor,2021-03-04,0.0,17.9,34.2,16.8,48.3,0.0,3.7
Adilabad,Narnoor,2021-03-05,0.0,18.5,36.2,12.4,58.1,0.1,2.4
Adilabad,Narnoor,2021-03-06,0.0,23.2,34.6,21.6,50.1,0.0,8.2
Adilabad,Narnoor,2021-03-07,0.0,20.2,34.9,15.8,47.1,0.0,10.8
Adilabad,Narnoor,2021-03-08,0.0,21.7,36.0,21.8,57.1,0.0,7.7
Adilabad,Narnoor,2021-03-09,0.0,20.0,35.4,24.4,75.3,0.0,14.8
Adilabad,Narnoor,2021-03-10,0.0,21.3,34.6,31.9,74.4,0.0,10.6
Adilabad,Narnoor,2021-03-11,0.0,21.0,35.0,28.0,70.1,0.0,7.1
Adilabad,Narnoor,2021-03-12,0.0,20.0,34.9,19.7,67.9,0.0,8.7
Adilabad,Narnoor,2021-03-13,0.0,20.2,35.2,23.5,72.2,0.0,10.0
Adilabad,Narnoor,2021-03-14,0.0,18.4,33.9,29.7,64.1,0.0,4.7
Adilabad,Narnoor,2021-03-15,0.0,19.5,34.7,22.2,38.7,0.0,0.9
Adilabad,Narnoor,2021-03-16,0.0,21.8,35.4,23.8,59.9,0.0,16.4
Adilabad,Narnoor,2021-03-17,0.0,22.4,34.8,30.6,57.1,0.0,12.1
Adilabad,Narnoor,2021-03-18,0.0,23.6,35.7,27.4,70.7,0.0,11.2
Adilabad,Narnoor,2021-03-19,0.0,22.7,34.5,32.5,66.8,0.0,14.1
Adilabad,Narnoor,2021-03-20,0.0,19.5,33.6,29.3,72.2,0.3,2.8
Adilabad,Narnoor,2021-03-21,0.0,19.9,32.5,36.6,70.1,0.0,0.2
Adilabad,Narnoor,2021-03-22,0.0,22.4,34.5,29.3,59.0,0.0,3.2
Adilabad,Narnoor,2021-03-23,0.0,22.9,33.5,33.8,62.2,0.1,4.1
Adilabad,Narnoor,2021-03-24,0.0,19.9,31.1,41.2,62.7,0.0,15.7
Adilabad,Narnoor,2021-03-25,0.0,22.4,33.7,31.2,57.6,0.0,15.0
Adilabad,Narnoor,2021-03-26,0.0,22.9,35.6,27.0,49.6,0.0,14.9
Adilabad,Narnoor,2021-03-27,0.0,21.4,36.1,21.8,38.0,0.0,17.1
Adilabad,Narnoor,2021-03-28,0.0,24.6,36.2,17.1,32.6,0.0,14.3
Adilabad,Narnoor,2021-03-29,0.0,22.8,38.0,14.3,43.6,0.0,23.0
Adilabad,Narnoor,2021-03-30,0.0,24.1,38.2,15.4,48.9,0.0,11.1
Adilabad,Narnoor,2021-03-31,0.0,24.2,38.5,16.0,63.3,0.0,21.0
Adilabad,Inderavelly,2021-01-01,0.0,14.6,28.7,34.7,77.8,0.0,10.7
Adilabad,Inderavelly,2021-01-02,0.0,14.7,28.2,44.9,91.4,0.0,8.4
Adilabad,Inderavelly,2021-01-03,0.0,14.2,28.5,42.5,98.8,0.0,8.7
Adilabad,Inderavelly,2021-01-04,0.0,15.4,28.2,34.1,94.6,0.0,8.4
Adilabad,Inderavelly,2021-01-05,0.0,15.2,29.0,32.8,89.1,0.0,12.1
Adilabad,Inderavelly,2021-01-06,0.0,17.4,28.3,46.9,82.0,0.0,8.3
Adilabad,Inderavelly,2021-01-07,0.0,19.9,28.7,54.3,93.5,0.0,7.1
Adilabad,Inderavelly,2021-01-08,0.0,21.0,26.4,64.6,83.3,0.0,6.9
Adilabad,Inderavelly,2021-01-09,0.0,16.4,29.8,43.0,85.7,0.0,8.5
Adilabad,Inderavelly,2021-01-10,0.0,15.4,30.7,17.7,78.4,0.0,3.4
Adilabad,Inderavelly,2021-01-11,0.0,16.3,31.5,14.4,74.4,1.9,4.3
Adilabad,Inderavelly,2021-01-12,0.0,17.3,31.9,31.1,79.7,0.0,9.4
Adilabad,Inderavelly,2021-01-13,0.0,18.0,32.3,33.4,79.3,0.0,11.6
Adilabad,Inderavelly,2021-01-14,0.0,15.5,31.3,23.1,86.6,0.0,11.6
Adilabad,Inderavelly,2021-01-15,0.0,13.9,31.2,23.1,74.3,0.0,10.9
Adilabad,Inderavelly,2021-01-16,0.0,15.1,31.1,21.0,70.7,0.0,8.4
Adilabad,Inderavelly,2021-01-17,0.0,15.9,30.8,28.4,77.0,0.0,12.7
Adilabad,Inderavelly,2021-01-18,0.0,15.9,30.4,25.7,76.1,0.0,11.8
Adilabad,Inderavelly,2021-01-19,0.0,16.0,30.7,27.1,95.6,0.0,9.6
Adilabad,Inderavelly,2021-01-20,0.0,17.1,31.1,34.4,81.6,0.0,8.5
Adilabad,Inderavelly,2021-01-21,0.0,18.0,31.3,34.4,76.6,2.7,13.9
Adilabad,Inderavelly,2021-01-22,0.0,14.5,30.7,29.1,71.2,0.0,2.0
Adilabad,Inderavelly,2021-01-23,0.0,15.1,30.5,24.4,71.2,0.0,1.4
Adilabad,Inderavelly,2021-01-24,0.0,18.1,32.4,32.0,82.2,0.0,17.5
Adilabad,Inderavelly,2021-01-25,0.0,16.8,31.9,35.5,91.6,0.6,15.1
Adilabad,Inderavelly,2021-01-26,0.0,17.1,31.9,35.5,90.2,0.0,6.5
Adilabad,Inderavelly,2021-01-27,0.0,16.9,30.8,35.0,83.8,2.6,7.4
Adilabad,Inderavelly,2021-01-28,0.0,19.1,30.8,39.4,91.8,2.2,11.5
Adilabad,Inderavelly,2021-01-29,0.0,18.3,30.0,41.1,91.8,0.0,9.9
Adilabad,Inderavelly,2021-01-30,0.0,16.5,29.7,40.6,72.7,2.8,54.8
Adilabad,Inderavelly,2021-01-31,0.0,17.0,27.9,24.1,69.2,2.2,11.4
Adilabad,Inderavelly,2021-02-01,0.0,14.7,29.6,24.6,68.5,1.3,8.8
Adilabad,Inderavelly,2021-02-02,0.0,11.6,31.2,17.7,64.5,2.2,11.7
Adilabad,Inderavelly,2021-02-03,0.0,12.1,31.3,6.6,59.0,3.3,12.0
Adilabad,Inderavelly,2021-02-04,0.0,11.6,30.4,6.0,64.9,5.7,9.3
Adilabad,Inderavelly,2021-02-05,0.0,12.6,29.9,7.9,70.3,0.0,8.4
Adilabad,Inderavelly,2021-02-06,0.0,14.4,30.5,16.4,69.9,0.0,9.8
Adilabad,Inderavelly,2021-02-07,0.0,16.8,28.9,25.5,56.5,2.2,25.3
Adilabad,Inderavelly,2021-02-08,0.0,12.1,27.5,21.5,71.2,1.6,14.1
Adilabad,Inderavelly,2021-02-09,0.0,11.1,28.5,9.1,59.9,4.4,12.0
Adilabad,Inderavelly,2021-02-10,0.0,12.3,30.6,12.3,63.6,0.0,2.1
Adilabad,Inderavelly,2021-02-11,0.0,13.2,31.1,11.8,67.6,0.0,1.3
Adilabad,Inderavelly,2021-02-12,0.0,15.4,32.2,9.2,72.1,2.2,9.2
Adilabad,Inderavelly,2021-02-13,0.0,16.1,31.6,24.4,66.8,0.0,12.6
Adilabad,Inderavelly,2021-02-14,0.0,18.3,31.6,23.7,71.7,0.0,8.1
Adilabad,Inderavelly,2021-02-15,0.0,17.5,32.2,23.7,69.5,0.0,9.0
Adilabad,Inderavelly,2021-02-16,0.0,17.3,32.5,24.6,70.3,0.0,10.3
Adilabad,Inderavelly,2021-02-17,0.0,18.9,32.0,24.6,67.2,0.0,14.0
Adilabad,Inderavelly,2021-02-18,1.3,18.0,30.5,21.7,82.5,0.0,9.5
Adilabad,Inderavelly,2021-02-19,0.1,16.8,27.6,37.4,80.7,0.0,17.8
Adilabad,Inderavelly,2021-02-20,2.4,15.9,23.8,55.3,95.6,0.0,15.0
Adilabad,Inderavelly,2021-02-21,0.0,16.2,30.1,27.1,78.8,0.0,15.4
Adilabad,Inderavelly,2021-02-22,0.0,16.7,30.4,31.7,70.3,0.0,25.6
Adilabad,Inderavelly,2021-02-23,0.0,16.0,32.5,12.0,69.4,1.7,11.8
Adilabad,Inderavelly,2021-02-24,0.0,15.5,33.3,12.6,63.1,2.3,11.2
Adilabad,Inderavelly,2021-02-25,0.0,16.3,35.4,9.4,57.9,0.0,13.7
Adilabad,Inderavelly,2021-02-26,0.0,17.7,35.9,9.5,56.9,0.0,10.4
Adilabad,Inderavelly,2021-02-27,0.0,18.0,35.3,15.4,52.0,0.0,11.1
Adilabad,Inderavelly,2021-02-28,0.0,18.6,34.5,9.5,39.8,0.0,14.6
Adilabad,Inderavelly,2021-03-01,0.0,24.0,37.1,10.6,41.0,0.0,5.3
Adilabad,Inderavelly,2021-03-02,0.0,20.5,35.9,7.5,60.1,1.0,7.5
Adilabad,Inderavelly,2021-03-03,0.0,17.9,35.8,18.1,54.7,0.0,2.2
Adilabad,Inderavelly,2021-03-04,0.0,16.8,35.7,17.4,54.5,0.0,2.7
Adilabad,Inderavelly,2021-03-05,0.0,18.9,35.5,5.6,52.1,1.1,9.6
Adilabad,Inderavelly,2021-03-06,0.0,18.1,34.9,7.5,63.6,0.0,15.2
Adilabad,Inderavelly,2021-03-07,0.0,17.9,35.5,5.6,47.7,0.0,15.5
Adilabad,Inderavelly,2021-03-08,0.0,18.6,35.7,6.2,64.0,0.0,8.0
Adilabad,Inderavelly,2021-03-09,0.0,19.8,35.1,10.8,69.0,0.0,9.5
Adilabad,Inderavelly,2021-03-10,0.0,19.5,34.6,18.1,72.7,0.0,9.6
Adilabad,Inderavelly,2021-03-11,0.0,21.9,35.1,14.8,65.0,0.0,11.2
Adilabad,Inderavelly,2021-03-12,0.0,20.7,35.1,7.5,57.8,0.0,10.2
Adilabad,Inderavelly,2021-03-13,0.0,19.7,34.7,12.8,64.5,2.4,16.2
Adilabad,Inderavelly,2021-03-14,0.0,17.6,33.5,12.0,56.8,1.6,10.8
Adilabad,Inderavelly,2021-03-15,0.0,18.6,35.5,10.0,45.8,1.5,13.7
Adilabad,Inderavelly,2021-03-16,0.0,21.2,34.7,10.8,56.8,0.0,8.4
Adilabad,Inderavelly,2021-03-17,0.0,21.4,35.8,12.1,59.2,0.0,7.5
Adilabad,Inderavelly,2021-03-18,0.0,24.7,35.2,15.4,62.1,0.0,5.6
Adilabad,Inderavelly,2021-03-19,0.0,24.5,35.4,18.1,55.8,0.2,14.2
Adilabad,Inderavelly,2021-03-20,0.0,22.5,34.1,15.4,54.9,3.2,27.4
Adilabad,Inderavelly,2021-03-21,0.0,21.1,32.8,20.6,57.8,1.1,16.4
Adilabad,Inderavelly,2021-03-22,0.0,21.6,34.6,14.8,55.8,0.0,12.7
Adilabad,Inderavelly,2021-03-23,0.1,23.1,34.9,19.9,53.4,7.7,53.7
Adilabad,Inderavelly,2021-03-24,0.0,19.1,32.3,27.3,61.7,5.1,21.5
Adilabad,Inderavelly,2021-03-25,0.0,21.7,34.5,19.3,46.1,1.1,4.6
Adilabad,Inderavelly,2021-03-26,0.0,23.5,35.9,13.4,40.4,2.0,10.3
Adilabad,Inderavelly,2021-03-27,0.0,20.7,35.9,9.5,40.3,0.0,5.8
Adilabad,Inderavelly,2021-03-28,0.0,20.5,36.6,5.6,28.9,0.0,11.9
Adilabad,Inderavelly,2021-03-29,0.0,21.5,38.2,6.2,42.3,0.0,13.5
Adilabad,Inderavelly,2021-03-30,0.0,21.0,40.3,5.7,52.0,0.0,7.9
Adilabad,Inderavelly,2021-03-31,0.0,24.5,38.5,6.2,63.3,1.7,18.3
Adilabad,Gudihathnur,2021-01-01,0.0,14.1,29.7,41.2,77.7,0.0,1.4
Adilabad,Gudihathnur,2021-01-02,0.0,13.8,29.0,46.0,90.4,0.0,1.7
Adilabad,Gudihathnur,2021-01-03,0.0,13.0,31.0,44.7,93.6,0.0,1.3
Adilabad,Gudihathnur,2021-01-04,0.0,14.7,31.4,40.0,91.6,0.0,1.1
Adilabad,Gudihathnur,2021-01-05,0.0,14.9,30.3,40.0,86.6,0.0,1.9
Adilabad,Gudihathnur,2021-01-06,0.0,16.3,31.5,47.6,83.5,0.0,1.7
Adilabad,Gudihathnur,2021-01-07,0.0,19.4,32.3,50.9,88.9,0.0,1.6
Adilabad,Gudihathnur,2021-01-08,0.0,20.8,27.8,63.0,82.9,0.0,1.4
Adilabad,Gudihathnur,2021-01-09,0.0,15.2,31.0,49.9,85.4,0.0,1.4
Adilabad,Gudihathnur,2021-01-10,0.0,13.5,31.8,30.0,77.3,0.0,3.8
Adilabad,Gudihathnur,2021-01-11,0.0,15.0,35.2,21.5,73.6,0.0,1.0
Adilabad,Gudihathnur,2021-01-12,0.0,16.7,33.8,38.0,81.6,0.0,1.6
Adilabad,Gudihathnur,2021-01-13,0.0,18.1,32.9,43.5,85.1,0.0,1.4
Adilabad,Gudihathnur,2021-01-14,0.0,15.8,33.2,38.0,81.6,0.0,1.4
Adilabad,Gudihathnur,2021-01-15,0.0,12.9,32.1,37.1,77.7,0.0,2.9
Adilabad,Gudihathnur,2021-01-16,0.0,14.5,33.1,32.4,73.7,0.0,2.0
Adilabad,Gudihathnur,2021-01-17,0.0,15.0,32.5,36.2,80.5,0.0,1.1
Adilabad,Gudihathnur,2021-01-18,0.0,14.9,32.2,34.5,81.2,0.0,5.3
Adilabad,Gudihathnur,2021-01-19,0.0,14.0,32.3,35.7,88.0,0.0,2.0
Adilabad,Gudihathnur,2021-01-20,0.0,18.6,33.4,39.8,76.1,0.0,1.8
Adilabad,Gudihathnur,2021-01-21,0.0,18.5,34.2,37.4,73.8,0.0,4.1
Adilabad,Gudihathnur,2021-01-22,0.0,14.4,31.4,37.1,81.6,0.0,5.2
Adilabad,Gudihathnur,2021-01-23,0.0,14.2,33.3,31.0,70.9,0.0,5.1
Adilabad,Gudihathnur,2021-01-24,0.0,17.4,35.3,33.4,84.0,0.0,3.0
Adilabad,Gudihathnur,2021-01-25,0.0,16.8,34.5,38.0,79.3,0.0,5.1
Adilabad,Gudihathnur,2021-01-26,0.0,17.3,32.4,44.7,84.5,0.0,2.6
Adilabad,Gudihathnur,2021-01-27,0.0,17.2,34.2,39.2,72.8,0.0,2.9
Adilabad,Gudihathnur,2021-01-28,0.0,19.2,33.3,41.8,87.0,0.0,2.1
Adilabad,Gudihathnur,2021-01-29,0.0,16.8,32.5,45.6,91.8,0.0,3.9
Adilabad,Gudihathnur,2021-01-30,0.0,15.6,31.9,43.5,75.8,0.0,8.6
Adilabad,Gudihathnur,2021-01-31,0.0,14.2,27.9,37.4,59.0,0.0,4.1
Adilabad,Gudihathnur,2021-02-01,0.0,14.2,31.8,32.8,64.9,0.0,5.7
Adilabad,Gudihathnur,2021-02-02,0.0,12.6,32.0,23.8,63.0,0.0,5.6
Adilabad,Gudihathnur,2021-02-03,0.0,10.9,32.3,21.0,66.7,0.0,5.5
Adilabad,Gudihathnur,2021-02-04,0.0,10.7,32.4,15.5,70.8,0.0,4.9
Adilabad,Gudihathnur,2021-02-05,0.0,11.0,31.3,19.6,73.1,0.0,6.8
Adilabad,Gudihathnur,2021-02-06,0.0,14.4,32.2,22.6,67.2,0.0,5.0
Adilabad,Gudihathnur,2021-02-07,0.0,13.6,30.9,32.8,60.0,0.0,5.4
Adilabad,Gudihathnur,2021-02-08,0.0,11.9,27.8,26.7,58.7,0.0,5.4
Adilabad,Gudihathnur,2021-02-09,0.0,9.1,29.8,19.6,66.2,0.0,4.1
Adilabad,Gudihathnur,2021-02-10,0.0,10.4,31.8,19.6,70.8,0.0,4.6
Adilabad,Gudihathnur,2021-02-11,0.0,11.9,32.8,19.9,70.8,0.0,2.2
Adilabad,Gudihathnur,2021-02-12,0.0,15.6,33.7,17.8,70.5,0.0,4.0
Adilabad,Gudihathnur,2021-02-13,0.0,15.7,32.6,28.9,70.0,0.0,3.5
Adilabad,Gudihathnur,2021-02-14,0.0,17.8,34.4,31.0,71.4,0.0,3.7
Adilabad,Gudihathnur,2021-02-15,0.0,18.4,33.4,31.0,66.8,0.0,4.0
Adilabad,Gudihathnur,2021-02-16,0.0,16.8,35.1,30.6,70.9,0.0,5.7
